link,price,title,photo_id,page_n,clothing_type
https://roe.shein.com/Ring-Link-Cut-Out-Halter-Top-Skirt-p-10344344-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"8,00€",Ring Link Cut Out Halter Top & Skirt,two_piece_outfit_2_107,2,two_piece_outfit
https://roe.shein.com/SHEIN-SXY-Allover-Geo-Print-Crop-Top-Biker-Shorts-p-10722440-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"11,00€",SHEIN SXY Allover Geo Print Crop Top & Biker Shorts,two_piece_outfit_2_108,2,two_piece_outfit
https://roe.shein.com/Letter-Graphic-Cami-Bodysuit-Track-Shorts-p-10722125-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"18,00€",Letter Graphic Cami Bodysuit & Track Shorts,two_piece_outfit_2_109,2,two_piece_outfit
https://roe.shein.com/SHEIN-Tie-Back-Backless-Halter-Top-Wide-Leg-Pants-p-10300639-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"20,00€",SHEIN Tie Back Backless Halter Top & Wide Leg Pants,two_piece_outfit_2_110,2,two_piece_outfit
https://roe.shein.com/Button-Through-Drop-Shoulder-Blouse-Drawstring-Waist-Shorts-p-10024045-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"18,00€",Button Through Drop Shoulder Blouse & Drawstring Waist Shorts,two_piece_outfit_2_111,2,two_piece_outfit
https://roe.shein.com/SHEIN-Floral-Print-Knot-Front-Crop-Tube-Top-Shorts-p-10471951-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"6,00€",SHEIN Floral Print Knot Front Crop Tube Top & Shorts,two_piece_outfit_2_112,2,two_piece_outfit
https://roe.shein.com/SHEIN-Contrast-Lace-Strap-Hem-Bustier-PU-Leather-Cami-Top-Lace-up-Skirt-p-10203064-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"15,00€",SHEIN Contrast Lace Strap Hem Bustier PU Leather Cami Top & Lace-up Skirt,two_piece_outfit_2_113,2,two_piece_outfit
https://roe.shein.com/Floral-Print-Tie-Front-Satin-Crop-Top-Shorts-Blouse-p-10214236-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"21,00€",Floral Print Tie Front Satin Crop Top & Shorts & Blouse,two_piece_outfit_2_114,2,two_piece_outfit
https://roe.shein.com/Drop-Shoulder-Lettuce-Trim-Top-Pants-p-10462203-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"29,00€",Drop Shoulder Lettuce Trim Top & Pants,two_piece_outfit_2_115,2,two_piece_outfit
https://roe.shein.com/Knot-Side-Tank-Top-Flare-Leg-Pants-Set-p-10252657-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"20,00€",Knot Side Tank Top & Flare Leg Pants Set,two_piece_outfit_2_116,2,two_piece_outfit
https://roe.shein.com/Leopard-Patched-Pocket-Blouse-Shorts-p-10214637-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"18,00€",Leopard Patched Pocket Blouse & Shorts,two_piece_outfit_2_117,2,two_piece_outfit
https://roe.shein.com/SHEIN-SXY-Tropical-Print-Tie-Front-Tube-Top-Wide-Leg-Pants-p-9819135-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"17,00€",SHEIN SXY Tropical Print Tie Front Tube Top & Wide Leg Pants,two_piece_outfit_2_118,2,two_piece_outfit
https://roe.shein.com/SHEIN-SXY-Allover-Print-Tie-Backless-Halter-Top-Lace-Up-Front-Bodycon-Skirt-p-9835544-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"8,00€",SHEIN SXY Allover Print Tie Backless Halter Top & Lace Up Front Bodycon Skirt,two_piece_outfit_2_119,2,two_piece_outfit
https://roe.shein.com/SHEIN-PETITE-Paisley-Print-Hanky-Hem-Cami-Top-Shorts-p-8773372-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"9,00€",SHEIN PETITE Paisley Print Hanky Hem Cami Top & Shorts,two_piece_outfit_2_120,2,two_piece_outfit
https://roe.shein.com/Solid-Zip-Up-Drop-Shoulder-Thermal-Lined-Crop-Hoodie-p-3397174-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"11,00€",Solid Zip Up Drop Shoulder Thermal Lined Crop Hoodie,sweatshirts_1_7,1,sweatshirts
https://roe.shein.com/Solid-Round-Neck-Thermal-Pullover-p-8889027-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",Solid Round Neck Thermal Pullover,sweatshirts_1_8,1,sweatshirts
https://roe.shein.com/Car-Slogan-Graphic-Drawstring-Hoodie-p-3088870-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"12,00€",Car & Slogan Graphic Drawstring Hoodie,sweatshirts_1_9,1,sweatshirts
https://roe.shein.com/Drop-Shoulder-Drawstring-Thermal-Lined-Sweatshirt-p-9433197-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",Drop Shoulder Drawstring Thermal Lined Sweatshirt,sweatshirts_1_10,1,sweatshirts
https://roe.shein.com/Solid-Drop-Shoulder-Zip-Up-Thermal-Hoodie-p-5494587-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"18,00€",Solid Drop Shoulder Zip Up Thermal Hoodie,sweatshirts_1_11,1,sweatshirts
https://roe.shein.com/Solid-Zip-Up-Drawstring-Thermal-Lined-Hoodie-p-3397142-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"13,00€",Solid Zip Up Drawstring Thermal Lined Hoodie,sweatshirts_1_12,1,sweatshirts
https://roe.shein.com/Letter-Graphic-Kangaroo-Pocket-Thermal-Lined-Drawstring-Hoodie-p-10820699-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"13,00€",Letter Graphic Kangaroo Pocket Thermal Lined Drawstring Hoodie,sweatshirts_1_13,1,sweatshirts
https://roe.shein.com/Letter-Graphic-Kangaroo-Pocket-Drop-Shoulder-Drawstring-Thermal-Hoodie-p-4683267-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"12,00€",Letter Graphic Kangaroo Pocket Drop Shoulder Drawstring Thermal Hoodie,sweatshirts_1_14,1,sweatshirts
https://roe.shein.com/Solid-Round-Neck-Sweatshirt-p-4315621-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"8,00€",Solid Round Neck Sweatshirt,sweatshirts_1_15,1,sweatshirts
https://roe.shein.com/Solid-Kangaroo-Pocket-Thermal-Lined-Hoodie-p-3240765-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",Solid Kangaroo Pocket Thermal Lined Hoodie,sweatshirts_1_16,1,sweatshirts
https://roe.shein.com/SHEIN-X-Sivan-Karim-Figure-Graphic-Drawstring-Hoodie-p-7975127-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"14,00€",SHEIN X Sivan Karim Figure Graphic Drawstring Hoodie,sweatshirts_1_17,1,sweatshirts
https://roe.shein.com/Letter-Graphic-Drop-Shoulder-Pullover-p-3088679-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"10,00€",Letter Graphic Drop Shoulder Pullover,sweatshirts_1_18,1,sweatshirts
https://roe.shein.com/Solid-Drawstring-Pocket-Front-Hooded-Sweatshirt-p-3793071-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"10,00€",Solid Drawstring Pocket Front Hooded Sweatshirt,sweatshirts_1_19,1,sweatshirts
https://roe.shein.com/SHEIN-Allover-Sunflower-Print-Twist-Front-Sweatshirt-p-3469927-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",SHEIN Allover Sunflower Print Twist Front Sweatshirt,sweatshirts_1_20,1,sweatshirts
https://roe.shein.com/SHEIN-Drop-Shoulder-Solid-Crop-Pullover-p-1458644-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",SHEIN Drop Shoulder Solid Crop Pullover,sweatshirts_1_21,1,sweatshirts
https://roe.shein.com/Solid-Kangaroo-Pocket-Thermal-Lined-Drawstring-Hoodie-p-3500326-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"10,00€",Solid Kangaroo Pocket Thermal Lined Drawstring Hoodie,sweatshirts_1_22,1,sweatshirts
https://roe.shein.com/SHEIN-2pcs-Solid-Raglan-Sleeve-Sweatshirt-p-3571546-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"18,00€",SHEIN 2pcs Solid Raglan Sleeve Sweatshirt,sweatshirts_1_23,1,sweatshirts
https://roe.shein.com/Heart-Print-Kangaroo-Pocket-Drawstring-Hoodie-p-3206171-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"12,00€",Heart Print Kangaroo Pocket Drawstring Hoodie,sweatshirts_1_24,1,sweatshirts
https://roe.shein.com/DAZY-Letter-Graphic-Drop-Shoulder-Drawstring-Hoodie-p-3978626-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"25,00€",DAZY Letter Graphic Drop Shoulder Drawstring Hoodie,sweatshirts_1_25,1,sweatshirts
https://roe.shein.com/Letter-Graphic-Kangaroo-Pocket-Hoodie-p-2890945-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",Letter Graphic Kangaroo Pocket Hoodie,sweatshirts_1_26,1,sweatshirts
https://roe.shein.com/Heather-Knit-Mini-Sweatshirt-Dress-p-1483245-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",Heather Knit Mini Sweatshirt Dress,sweatshirts_1_27,1,sweatshirts
https://roe.shein.com/Solid-Zip-Up-Drawstring-Hooded-Sweatshirt-p-1905403-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"17,00€",Solid Zip Up Drawstring Hooded Sweatshirt,sweatshirts_1_28,1,sweatshirts
https://roe.shein.com/SHEIN-Drop-Shoulder-Floral-Print-Pullover-p-2809142-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",SHEIN Drop Shoulder Floral Print Pullover,sweatshirts_1_29,1,sweatshirts
https://roe.shein.com/Plus-Letter-Graphic-Drawstring-Kangaroo-Pocket-Drop-Shoulder-Hoodie-p-3308072-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",Plus Letter Graphic Drawstring Kangaroo Pocket Drop Shoulder Hoodie,sweatshirts_1_30,1,sweatshirts
https://roe.shein.com/Letter-Graphic-Drop-Shoulder-Pullover-p-10559735-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"16,00€",Letter Graphic Drop Shoulder Pullover,sweatshirts_1_31,1,sweatshirts
https://roe.shein.com/Heart-Print-Drop-Shoulder-Hoodie-p-2028268-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"10,00€",Heart Print Drop Shoulder Hoodie,sweatshirts_1_32,1,sweatshirts
https://roe.shein.com/Figure-Graphic-Zip-Up-Thermal-Lined-Drawstring-Hoodie-p-10397681-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"15,00€",Figure Graphic Zip Up Thermal Lined Drawstring Hoodie,sweatshirts_1_33,1,sweatshirts
https://roe.shein.com/Slogan-Butterfly-Print-Drawstring-Hoodie-p-4625117-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"17,00€",Slogan & Butterfly Print Drawstring Hoodie,sweatshirts_1_34,1,sweatshirts
https://roe.shein.com/Letter-Graphic-Drop-Shoulder-Crop-Drawstring-Thermal-Lined-Hoodie-p-10242145-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"11,00€",Letter Graphic Drop Shoulder Crop Drawstring Thermal Lined Hoodie,sweatshirts_1_35,1,sweatshirts
https://roe.shein.com/Letter-Graphic-Drop-Shoulder-Crop-Sweatshirt-p-10599708-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"12,00€",Letter Graphic Drop Shoulder Crop Sweatshirt,sweatshirts_1_36,1,sweatshirts
https://roe.shein.com/SHEIN-Drop-Shoulder-Solid-Pullover-p-1314568-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"16,00€",SHEIN Drop Shoulder Solid Pullover,sweatshirts_1_37,1,sweatshirts
https://roe.shein.com/Letter-Graphic-Thermal-Lined-Sweatshirt-p-10856418-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"14,00€",Letter Graphic Thermal Lined Sweatshirt,sweatshirts_1_38,1,sweatshirts
https://roe.shein.com/Eiffel-Tower-Slogan-Graphic-Thermal-Sweatshirt-p-9732743-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"9,00€",Eiffel Tower & Slogan Graphic Thermal Sweatshirt,sweatshirts_1_39,1,sweatshirts
https://roe.shein.com/Letter-Graphic-Pullover-p-3168946-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"11,00€",Letter Graphic Pullover,sweatshirts_1_40,1,sweatshirts
https://roe.shein.com/Striped-Letter-Graphic-Drop-Shoulder-Thermal-Lined-Hoodie-p-10667462-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"17,00€",Striped & Letter Graphic Drop Shoulder Thermal Lined Hoodie,sweatshirts_1_41,1,sweatshirts
https://roe.shein.com/Zip-Up-Drawstring-Thermal-Hoodie-p-7393137-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"14,00€",Zip Up Drawstring Thermal Hoodie,sweatshirts_1_42,1,sweatshirts
https://roe.shein.com/Zip-Up-Drawstring-Thermal-Lined-Crop-Hoodie-p-5620642-cat-1773.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DSWEATSHIRTS%60oc%3D0%60ps%3Dtab01navbar05menu06%60jc%3Dreal_1773&src_module=topcat&src_tab_page_id=page_real_class1657647537755&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu06~~5_6~~real_1773~~~~0,"13,00€",Zip Up Drawstring Thermal Lined Crop Hoodie,sweatshirts_1_43,1,sweatshirts
