link,price,title,photo_id,page_n,clothing_type,title_lemmatized,topic
https://roe.shein.com/SHEIN-SXY-Allover-Print-Backless-Crop-Halter-Top-Wide-Leg-Pants-p-9835284-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"18,00€",shein sxy allover print backless crop halter top & wide leg pants,two_piece_outfit_1_94,1,two_piece_outfit,"['shein', 'sxy', 'allover', 'print', 'backless', 'crop', 'halter', 'top', '&', 'wide', 'leg', 'pant']",0
https://roe.shein.com/SHEIN-Layered-Hem-Cami-Top-Shorts-p-10190260-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"18,00€",shein layered hem cami top & shorts,two_piece_outfit_1_95,1,two_piece_outfit,"['shein', 'layered', 'hem', 'cami', 'top', '&', 'short']",0
https://roe.shein.com/Drop-Shoulder-Tee-Biker-Shorts-p-10708980-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"18,00€",drop shoulder tee & biker shorts,two_piece_outfit_1_96,1,two_piece_outfit,"['drop', 'shoulder', 'tee', '&', 'biker', 'short']",14
https://roe.shein.com/SHEIN-SXY-Round-Neck-Patent-Crop-Top-Leggings-Set-p-7320297-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"19,00€",shein sxy round neck patent crop top & leggings set,two_piece_outfit_1_97,1,two_piece_outfit,"['shein', 'sxy', 'round', 'neck', 'patent', 'crop', 'top', '&', 'legging', 'set']",0
https://roe.shein.com/SHEIN-SXY-Tie-Back-Strap-Crop-Top-All-Over-Print-Leggings-p-5539312-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"19,00€",shein sxy tie back strap crop top & all over print leggings,two_piece_outfit_1_98,1,two_piece_outfit,"['shein', 'sxy', 'tie', 'back', 'strap', 'crop', 'top', '&', 'all', 'over', 'print', 'legging']",0
https://roe.shein.com/Solid-Fringe-Detail-Crop-Tube-Top-Shorts-Set-p-10834645-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"14,00€",solid fringe detail crop tube top & shorts set,two_piece_outfit_1_99,1,two_piece_outfit,"['solid', 'fringe', 'detail', 'crop', 'tube', 'top', '&', 'short', 'set']",0
https://roe.shein.com/Tie-Neck-Top-Houndstooth-Skirt-p-4760437-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"16,00€",tie neck top & houndstooth skirt,two_piece_outfit_1_100,1,two_piece_outfit,"['tie', 'neck', 'top', '&', 'houndstooth', 'skirt']",0
https://roe.shein.com/Tropical-Print-Shirred-Cami-Top-Wide-Leg-Pants-p-10529086-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"19,00€",tropical print shirred cami top & wide leg pants,two_piece_outfit_1_101,1,two_piece_outfit,"['tropical', 'print', 'shirred', 'cami', 'top', '&', 'wide', 'leg', 'pant']",0
https://roe.shein.com/SHEIN-SXY-Criss-Cross-Tie-Front-Top-Biker-Shorts-p-10369480-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"12,00€",shein sxy criss cross tie front top & biker shorts,two_piece_outfit_1_102,1,two_piece_outfit,"['shein', 'sxy', 'criss', 'cross', 'tie', 'front', 'top', '&', 'biker', 'short']",14
https://roe.shein.com/Floral-Print-Blouse-Slant-Pocket-Belted-Pants-p-2930188-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"20,00€",floral print blouse & slant pocket belted pants,two_piece_outfit_1_103,1,two_piece_outfit,"['floral', 'print', 'blouse', '&', 'slant', 'pocket', 'belted', 'pant']",8
https://roe.shein.com/Letter-Graphic-Bodysuit-Drawstring-Waist-Shorts-p-9458537-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"15,00€",letter graphic bodysuit & drawstring waist shorts,two_piece_outfit_1_104,1,two_piece_outfit,"['letter', 'graphic', 'bodysuit', '&', 'drawstring', 'waist', 'short']",-1
https://roe.shein.com/SHEIN-PETITE-Swiss-Dot-Twist-Front-Bow-Back-Blouse-Skirt-p-10108917-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"16,00€",shein petite swiss dot twist front bow back blouse & skirt,two_piece_outfit_1_105,1,two_piece_outfit,"['shein', 'petite', 'swiss', 'dot', 'twist', 'front', 'bow', 'back', 'blouse', '&', 'skirt']",8
https://roe.shein.com/Tropical-Print-Crop-Top-Wrap-Skirt-p-10732915-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"16,00€",tropical print crop top & wrap skirt,two_piece_outfit_1_106,1,two_piece_outfit,"['tropical', 'print', 'crop', 'top', '&', 'wrap', 'skirt']",0
https://roe.shein.com/SHEIN-Notch-Neck-Rib-knit-Tank-Top-Shorts-Set-p-7514767-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"10,00€",shein notch neck rib-knit tank top & shorts set,two_piece_outfit_1_107,1,two_piece_outfit,"['shein', 'notch', 'neck', 'rib-knit', 'tank', 'top', '&', 'short', 'set']",0
https://roe.shein.com/One-Shoulder-Crop-Top-Twist-Split-Thigh-Skirt-Set-p-7363882-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"9,00€",one shoulder crop top & twist split thigh skirt set,two_piece_outfit_1_108,1,two_piece_outfit,"['one', 'shoulder', 'crop', 'top', '&', 'twist', 'split', 'thigh', 'skirt', 'set']",0
https://roe.shein.com/Drop-Shoulder-High-Low-Hem-Pullover-Sweatpants-With-Tank-Top-p-3382487-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"19,00€",drop shoulder high low hem pullover & sweatpants with tank top,two_piece_outfit_1_109,1,two_piece_outfit,"['drop', 'shoulder', 'high', 'low', 'hem', 'pullover', '&', 'sweatpants', 'with', 'tank', 'top']",-1
https://roe.shein.com/SHEIN-Sweetheart-Neck-Allover-Floral-Top-and-Layered-Skirt-Set-p-6513052-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"24,00€",shein sweetheart neck allover floral top and layered skirt set,two_piece_outfit_1_110,1,two_piece_outfit,"['shein', 'sweetheart', 'neck', 'allover', 'floral', 'top', 'and', 'layered', 'skirt', 'set']",0
https://roe.shein.com/SHEIN-One-Shoulder-Colorblock-Top-Track-Shorts-Set-p-6967117-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"13,00€",shein one shoulder colorblock top & track shorts set,two_piece_outfit_1_111,1,two_piece_outfit,"['shein', 'one', 'shoulder', 'colorblock', 'top', '&', 'track', 'short', 'set']",-1
https://roe.shein.com/SHEIN-SXY-Patent-Cami-Crop-Top-Drawstring-Waist-Pants-Set-p-6564902-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"12,00€",shein sxy patent cami crop top & drawstring waist pants set,two_piece_outfit_1_112,1,two_piece_outfit,"['shein', 'sxy', 'patent', 'cami', 'crop', 'top', '&', 'drawstring', 'waist', 'pant', 'set']",0
https://roe.shein.com/SHEIN-SXY-Solid-Crop-Cami-Top-Pleated-Skirt-p-10771024-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"11,00€",shein sxy solid crop cami top & pleated skirt,two_piece_outfit_1_113,1,two_piece_outfit,"['shein', 'sxy', 'solid', 'crop', 'cami', 'top', '&', 'pleated', 'skirt']",0
https://roe.shein.com/SHEIN-Letter-Graphic-Drop-Shoulder-Pullover-Shorts-p-3469626-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"21,00€",shein letter graphic drop shoulder pullover & shorts,two_piece_outfit_1_114,1,two_piece_outfit,"['shein', 'letter', 'graphic', 'drop', 'shoulder', 'pullover', '&', 'short']",11
https://roe.shein.com/Corduroy-Flap-Detail-Jacket-With-Tie-Front-Cargo-Pants-p-3367911-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"22,00€",corduroy flap detail jacket with tie front cargo pants,two_piece_outfit_1_115,1,two_piece_outfit,"['corduroy', 'flap', 'detail', 'jacket', 'with', 'tie', 'front', 'cargo', 'pant']",7
https://roe.shein.com/SHEIN-SXY-Solid-Crop-Cami-Top-Split-Thigh-Skirt-Set-p-3362072-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"11,00€",shein sxy solid crop cami top & split thigh skirt set,two_piece_outfit_1_116,1,two_piece_outfit,"['shein', 'sxy', 'solid', 'crop', 'cami', 'top', '&', 'split', 'thigh', 'skirt', 'set']",0
https://roe.shein.com/Two-Tone-Drop-Shoulder-Tee-Biker-Shorts-p-7787882-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"13,00€",two tone drop shoulder tee & biker shorts,two_piece_outfit_1_117,1,two_piece_outfit,"['two', 'tone', 'drop', 'shoulder', 'tee', '&', 'biker', 'short']",14
https://roe.shein.com/SHEIN-SXY-Solid-Split-Hem-Tube-Top-High-Waist-Leggings-p-8201082-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"13,00€",shein sxy solid split hem tube top & high waist leggings,two_piece_outfit_1_118,1,two_piece_outfit,"['shein', 'sxy', 'solid', 'split', 'hem', 'tube', 'top', '&', 'high', 'waist', 'legging']",-1
https://roe.shein.com/Floral-Print-Ruffle-Armhole-Shirred-Crop-Top-Skirt-Set-p-6807057-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"18,00€",floral print ruffle armhole shirred crop top & skirt set,two_piece_outfit_1_119,1,two_piece_outfit,"['floral', 'print', 'ruffle', 'armhole', 'shirred', 'crop', 'top', '&', 'skirt', 'set']",0
https://roe.shein.com/SHEIN-PETITE-Solid-Crop-Tank-Top-And-Joggers-Set-p-4079771-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"21,00€",shein petite solid crop tank top and joggers set,two_piece_outfit_1_120,1,two_piece_outfit,"['shein', 'petite', 'solid', 'crop', 'tank', 'top', 'and', 'jogger', 'set']",0
https://roe.shein.com/SHEIN-SXY-Crisscross-Tie-Front-Halter-Top-Leopard-Print-Mesh-Leggings-p-10653612-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"13,00€",shein sxy crisscross tie front halter top & leopard print mesh leggings,two_piece_outfit_2_7,2,two_piece_outfit,"['shein', 'sxy', 'crisscross', 'tie', 'front', 'halter', 'top', '&', 'leopard', 'print', 'mesh', 'legging']",0
https://roe.shein.com/Tropical-Print-One-Shoulder-Crop-Top-Split-Thigh-Skirt-p-10580551-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"18,00€",tropical print one shoulder crop top& split thigh skirt,two_piece_outfit_2_8,2,two_piece_outfit,"['tropical', 'print', 'one', 'shoulder', 'crop', 'top&', 'split', 'thigh', 'skirt']",0
https://roe.shein.com/SHEIN-SXY-Striped-Letter-Graphic-Knot-Front-Crop-Tee-Contrast-Binding-Biker-Shorts-p-10680040-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"17,00€",shein sxy striped & letter graphic knot front crop tee & contrast binding biker shorts,two_piece_outfit_2_9,2,two_piece_outfit,"['shein', 'sxy', 'striped', '&', 'letter', 'graphic', 'knot', 'front', 'crop', 'tee', '&', 'contrast', 'binding', 'biker', 'short']",14
https://roe.shein.com/SHEIN-One-Shoulder-Marble-Print-Top-And-Skirt-Set-p-5898422-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"8,00€",shein one shoulder marble print top and skirt set,two_piece_outfit_2_10,2,two_piece_outfit,"['shein', 'one', 'shoulder', 'marble', 'print', 'top', 'and', 'skirt', 'set']",0
https://roe.shein.com/SHEIN-SXY-Tie-Backless-Halter-Top-Drawstring-Split-Thigh-Skirt-p-9795510-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"16,00€",shein sxy tie backless halter top & drawstring split thigh skirt,two_piece_outfit_2_11,2,two_piece_outfit,"['shein', 'sxy', 'tie', 'backless', 'halter', 'top', '&', 'drawstring', 'split', 'thigh', 'skirt']",0
https://roe.shein.com/Tropical-Print-Blouse-Tube-Top-Shorts-p-9107902-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"16,00€",tropical print blouse & tube top & shorts,two_piece_outfit_2_12,2,two_piece_outfit,"['tropical', 'print', 'blouse', '&', 'tube', 'top', '&', 'short']",8
https://roe.shein.com/SHEIN-SXY-Honeycomb-Raglan-Sleeve-Tee-Shorts-p-10646428-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"15,00€",shein sxy honeycomb raglan sleeve tee & shorts,two_piece_outfit_2_13,2,two_piece_outfit,"['shein', 'sxy', 'honeycomb', 'raglan', 'sleeve', 'tee', '&', 'short']",11
https://roe.shein.com/Allover-Print-Shirred-Satin-Crop-Halter-Top-Shorts-Button-Front-Blouse-p-10149680-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"20,00€",allover print shirred satin crop halter top & shorts & button front blouse,two_piece_outfit_2_14,2,two_piece_outfit,"['allover', 'print', 'shirred', 'satin', 'crop', 'halter', 'top', '&', 'short', '&', 'button', 'front', 'blouse']",8
https://roe.shein.com/SHEIN-Houndstooth-Tank-Crop-Top-Skinny-Pants-Set-p-5523627-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"9,00€",shein houndstooth tank crop top & skinny pants set,two_piece_outfit_2_15,2,two_piece_outfit,"['shein', 'houndstooth', 'tank', 'crop', 'top', '&', 'skinny', 'pant', 'set']",0
https://roe.shein.com/Single-Breasted-Blouse-And-Shorts-Set-p-10072841-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"18,00€",single breasted blouse and shorts set,two_piece_outfit_2_16,2,two_piece_outfit,"['single', 'breasted', 'blouse', 'and', 'short', 'set']",8
https://roe.shein.com/SHEIN-SXY-Marble-Print-One-Shoulder-Top-Leggings-p-8957477-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"13,00€",shein sxy marble print one shoulder top & leggings,two_piece_outfit_2_17,2,two_piece_outfit,"['shein', 'sxy', 'marble', 'print', 'one', 'shoulder', 'top', '&', 'legging']",0
https://roe.shein.com/SHEIN-Button-Front-Lettuce-Trim-Shirt-Wide-Leg-Pants-Set-p-10909991-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"25,00€",shein button front lettuce trim shirt & wide leg pants set,two_piece_outfit_2_18,2,two_piece_outfit,"['shein', 'button', 'front', 'lettuce', 'trim', 'shirt', '&', 'wide', 'leg', 'pant', 'set']",23
https://roe.shein.com/Sollinarry-Drop-Shoulder-Satin-Blouse-Shirred-Waist-Pants-p-10509731-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"25,00€",sollinarry drop shoulder satin blouse & shirred waist pants,two_piece_outfit_2_19,2,two_piece_outfit,"['sollinarry', 'drop', 'shoulder', 'satin', 'blouse', '&', 'shirred', 'waist', 'pant']",8
https://roe.shein.com/Solid-Crop-Cami-Top-Lace-Up-Front-Bodycon-Skirt-p-10795303-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"17,00€",solid crop cami top & lace up front bodycon skirt,two_piece_outfit_2_20,2,two_piece_outfit,"['solid', 'crop', 'cami', 'top', '&', 'lace', 'up', 'front', 'bodycon', 'skirt']",0
https://roe.shein.com/Square-Neck-Allover-Print-Shirred-Puff-Sleeve-Crop-Top-Polka-Dot-Print-Skirt-p-8142222-cat-1780.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DTWO-PIECE%20OUTFITS%60oc%3D0%60ps%3Dtab01navbar05menu04%60jc%3Dreal_1780&src_module=topcat&src_tab_page_id=page_real_class1657647453442&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu04~~5_4~~real_1780~~~~0,"20,00€",square neck allover print shirred puff sleeve crop top & polka dot print skirt,two_piece_outfit_2_21,2,two_piece_outfit,"['square', 'neck', 'allover', 'print', 'shirred', 'puff', 'sleeve', 'crop', 'top', '&', 'polka', 'dot', 'print', 'skirt']",0
